nivel1;nivel2;nivel3
Elecciones Generales;ELECCIONES GENERALES. RESULTADOS ANTERIORES.;1. Elecciones Generales Legislativas. Congreso. Evolución de la participación y de los votos obtenidos por los principales partidos políticos.
Elecciones Generales;ELECCIONES GENERALES. RESULTADOS ANTERIORES.;2. Elecciones Generales Legislativas. Congreso. Evolución de la participación por municipios.
Elecciones Generales;ELECCIONES GENERALES. RESULTADOS ANTERIORES.;3. Elecciones Generales Legislativas. Congreso. Principales resultados.
Elecciones Generales;ELECCIONES GENERALES. RESULTADOS ANTERIORES.;4. Elecciones Generales Legislativas. Congreso. Principales resultados por municipios.
Elecciones Generales;ELECCIONES GENERALES. RESULTADOS ANTERIORES.;5. Elecciones Generales Legislativas. Congreso y el Senado. Escaños obtenidos por los partidos con representación.
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;1. Elecciones Generales. Congreso. Principales resultados regionales
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;2. Elecciones Generales. Congreso. Resumen por municipios.
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;3. Elecciones Generales. Congreso. Principales resultados por municipios.
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;4. Elecciones Generales. Congreso. Principales resultados según distrito y sección (Municipios de Abanilla a Mazarrón).
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;5. Elecciones Generales. Congreso. Principales resultados según distrito y sección (Municipios de Molina a Yecla).
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;6. Elecciones Generales. Congreso. Principales resultados según mesa (Municipios de Abanilla a Mazarrón).
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;7. Elecciones Generales. Congreso. Principales resultados según mesa (Municipios de Molina a Yecla).
Elecciones Generales;ELECCIONES GENERALES. ABRIL 2019.;8. Elecciones Generales. Congreso y Senado. Escaños obtenidos por las candidaturas con representación.
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;1. Elecciones Generales. Congreso. Principales resultados regionales
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;2. Elecciones Generales. Congreso. Resumen por municipios.
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;3. Elecciones Generales. Congreso. Principales resultados por municipios.
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;4. Elecciones Generales. Congreso. Principales resultados según distrito y sección (Municipios de Abanilla a Mazarrón).
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;5. Elecciones Generales. Congreso. Principales resultados según distrito y sección (Municipios de Molina a Yecla).
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;6. Elecciones Generales. Congreso. Principales resultados según mesa (Municipios de Abanilla a Mazarrón).
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;7. Elecciones Generales. Congreso. Principales resultados según mesa (Municipios de Molina a Yecla).
Elecciones Generales;ELECCIONES GENERALES. NOVIEMBRE 2019.;8. Elecciones Generales. Congreso y Senado. Escaños obtenidos por las candidaturas con representación.
Elecciones Municipales;ELECCIONES MUNICIPALES;1. Elecciones Municipales. Evolución de la participación y de los votos obtenidos por los principales partidos políticos.
Elecciones Municipales;ELECCIONES MUNICIPALES;2. Elecciones Municipales. Evolución de la participación por municipios.
Elecciones Municipales;ELECCIONES MUNICIPALES;3. Elecciones Municipales. Principales resultados.
Elecciones Municipales;ELECCIONES MUNICIPALES;4. Elecciones Municipales. Principales resultados por municipios.
Elecciones Municipales;ELECCIONES MUNICIPALES;5. Elecciones Municipales. Concejales por partidos y por municipios.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;1. Evolución de las personas sin y con discapacidad según relación con la actividad.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;2. Evolución de los hogares según presencia de discapacidad.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;3. Evolución de las personas con certificado de discapacidad según sexo.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;4. Evolución de las personas con certificado de discapacidad según grupo de edad.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;5. Evolución de las personas con certificado de discapacidad según tipo de discapacidad.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;6. Evolución de las personas con certificado de discapacidad según grupo de deficiencia.
Empleo de las personas con discapacidad;METODOLOGÍA 2015.;7. Evolución de las personas con certificado de discapacidad según grado de la discapacidad.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;1. Evolución de las personas sin y con discapacidad según relación con la actividad.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;2. Evolución de los hogares según presencia de discapacidad.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;3. Evolución de las personas con certificado de discapacidad según sexo.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;4. Evolución de las personas con certificado de discapacidad según grupo de edad.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;5. Evolución de las personas con certificado de discapacidad según tipo de discapacidad.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;6. Evolución de las personas con certificado de discapacidad según grupo de deficiencia.
Empleo de las personas con discapacidad;METODOLOGÍA 2008.;7. Evolución de las personas con certificado de discapacidad según grado de la discapacidad.
Empresas de Trabajo Temporal;TABLAS;1. Empresas de trabajo temporal, cesiones de trabajadores y contratos de puesta a disposición, según supuestos de utilización, y sede del centro de trabajo de las empresas de trabajo temporal.
Empresas de Trabajo Temporal;TABLAS;2. Evolución de los contratos de puesta a disposición, según sector de actividad del centro de trabajo de la empresa usuaria.
Empresas de Trabajo Temporal;TABLAS;3. Evolución de los trabajadores afiliados a la Seguridad Social en empresas de trabajo temporal, según sexo, y sede del centro de trabajo de las empresas de trabajo temporal.
Encuesta Continua de Hogares;DATOS ANUALES;1. Población residente según sexo, grupo de edad y estado civil.
Encuesta Continua de Hogares;DATOS ANUALES;2. Población residente según sexo, grupo de edad y nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;3. Población residente según sexo, grupo de edad y situación en el hogar.
Encuesta Continua de Hogares;DATOS ANUALES;4. Población residente según situación en el hogar, sexo, nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;5. Población residente según sexo, lugar de nacimiento y situación en el hogar.
Encuesta Continua de Hogares;DATOS ANUALES;6. Población residente según sexo, tamaño del hogar al que pertenece y nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;7. Población residente según sexo, grupo de edad y tamaño del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ANUALES;8. Población residente según sexo, edad y tipo de hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ANUALES;9. Población residente según sexo, tipo de hogar y el tamaño del mismo.
Encuesta Continua de Hogares;DATOS ANUALES;10. Población residente según sexo, tipo de hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ANUALES;11. Población residente según sexo, tamaño del hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ANUALES;12. Población residente según sexo, grupo de edad y situación en el hogar (otra desagregación).
Encuesta Continua de Hogares;DATOS ANUALES;13. Población residente según sexo, situación en el hogar (otra desagregación) y nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;14. Población residente según sexo, lugar de nacimiento y situación en el hogar (otra desagregación).
Encuesta Continua de Hogares;DATOS ANUALES;15. Población residente nacida en el extranjero según sexo, país de nacimiento y tiempo transcurrido desde la llegada a España.
Encuesta Continua de Hogares;DATOS ANUALES;16. Población residente según sexo, país de nacimiento de la madre y nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;17. Población residente según sexo, tipo de hogar y nacionalidad de los miembros del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ANUALES;18. Población residente según sexo, tamaño del hogar y nacionalidad de los miembros del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ANUALES;19. Población residente nacida en el extranjero según sexo, grupo de edad, país de nacimiento y edad a la llegada a España.
Encuesta Continua de Hogares;DATOS ANUALES;20. Población residente nacida en España, de padre y madre nacidos en España según sexo y grupo de edad.
Encuesta Continua de Hogares;DATOS ANUALES;1. Número de hogares según tipo de hogar y nacionalidad de sus miembros.
Encuesta Continua de Hogares;DATOS ANUALES;2. Número de hogares según tamaño del hogar y nacionalidad de sus miembros.
Encuesta Continua de Hogares;DATOS ANUALES;3. Número de hogares según tipo de hogar y número de habitaciones de la vivienda.
Encuesta Continua de Hogares;DATOS ANUALES;4. Número de hogares según tipo de hogar y superficie útil de la vivienda.
Encuesta Continua de Hogares;DATOS ANUALES;5. Número de hogares según tamaño de hogar y número de habitaciones de la vivienda.
Encuesta Continua de Hogares;DATOS ANUALES;6. Número de hogares según tamaño de hogar y superficie útil de la vivienda.
Encuesta Continua de Hogares;DATOS ANUALES;7. Número de hogares según el tipo de hogar y el tamaño del hogar.
Encuesta Continua de Hogares;DATOS ANUALES;8. Número de hogares según el tamaño del municipio y el tamaño del hogar.
Encuesta Continua de Hogares;DATOS ANUALES;9. Número de hogares según el tipo de hogar y el régimen de tenencia de la vivienda.
Encuesta Continua de Hogares;DATOS ANUALES;10. Número de hogares según el tipo de edificio donde se encuentra la vivienda y el tamaño del hogar.
Encuesta Continua de Hogares;DATOS ANUALES;11. Número de hogares según el tipo de hogar y el tipo de edificio donde se encuentra la vivienda
Encuesta Continua de Hogares;DATOS ANUALES;12. Número de hogares con un núcleo familiar (sin otras personas) según número de hijos con los que conviven y tipo de núcleo familiar.
Encuesta Continua de Hogares;DATOS ANUALES;13. Número de hogares según tamaño de hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ANUALES;14. Número de hogares según tipo de hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ANUALES;15. Número de hogares unipersonales según sexo, edad y nacionalidad.
Encuesta Continua de Hogares;DATOS ANUALES;16. Número de hogares unipersonales según sexo, edad y estado civil.
Encuesta Continua de Hogares;DATOS ANUALES;1. Número de viviendas principales según tipo de edificación y año de construcción.
Encuesta Continua de Hogares;DATOS ANUALES;2. Número de viviendas principales según régimen de tenencia y tipo de edificación.
Encuesta Continua de Hogares;DATOS ANUALES;3. Número de viviendas principales según año de construcción y régimen de tenencia.
Encuesta Continua de Hogares;DATOS ANUALES;4. Número de viviendas principales según año de construcción y superficie útil.
Encuesta Continua de Hogares;DATOS ANUALES;5. Número de viviendas principales según régimen de tenencia y superficie útil.
Encuesta Continua de Hogares;DATOS ANUALES;6. Número de viviendas principales según superficie útil y número de habitaciones.
Encuesta Continua de Hogares;DATOS ANUALES;7. Número de viviendas principales según superficie útil y tipo de edificación.
Encuesta Continua de Hogares;DATOS ACUMULADOS;1. Población residente según sexo, grupo de edad y estado civil.
Encuesta Continua de Hogares;DATOS ACUMULADOS;2. Población residente según sexo, grupo de edad y nacionalidad.
Encuesta Continua de Hogares;DATOS ACUMULADOS;3. Población residente según sexo, grupo de edad y situación en el hogar.
Encuesta Continua de Hogares;DATOS ACUMULADOS;4. Población residente según situación en el hogar, sexo, nacionalidad.
Encuesta Continua de Hogares;DATOS ACUMULADOS;5. Población residente según sexo, lugar de nacimiento y situación en el hogar.
Encuesta Continua de Hogares;DATOS ACUMULADOS;6. Población residente según sexo, tamaño del hogar al que pertenece y nacionalidad.
Encuesta Continua de Hogares;DATOS ACUMULADOS;7. Población residente según sexo, grupo de edad y tamaño del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ACUMULADOS;8. Población residente según sexo, edad y tipo de hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ACUMULADOS;9. Población residente según sexo, tipo de hogar y el tamaño del mismo.
Encuesta Continua de Hogares;DATOS ACUMULADOS;10. Población residente según sexo, tipo de hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ACUMULADOS;11. Población residente según sexo, tamaño del hogar y densidad de población.
Encuesta Continua de Hogares;DATOS ACUMULADOS;12. Población residente según sexo, grupo de edad y situación en el hogar (otra desagregación).
Encuesta Continua de Hogares;DATOS ACUMULADOS;13. Población residente según sexo, situación en el hogar (otra desagregación) y nacionalidad.
Encuesta Continua de Hogares;DATOS ACUMULADOS;14. Población residente según sexo, lugar de nacimiento y situación en el hogar (otra desagregación).
Encuesta Continua de Hogares;DATOS ACUMULADOS;15. Población residente nacida en el extranjero según sexo, país de nacimiento y tiempo transcurrido desde la llegada a España.
Encuesta Continua de Hogares;DATOS ACUMULADOS;16. Población residente según sexo, país de nacimiento de la madre y nacionalidad.
Encuesta Continua de Hogares;DATOS ACUMULADOS;17. Población residente según sexo, tipo de hogar y nacionalidad de los miembros del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ACUMULADOS;18. Población residente según sexo, tamaño del hogar y nacionalidad de los miembros del hogar al que pertenece.
Encuesta Continua de Hogares;DATOS ACUMULADOS;19. Población residente nacida en el extranjero según sexo, grupo de edad, país de nacimiento y edad a la llegada a España.
Encuesta Continua de Hogares;DATOS ACUMULADOS;20. Población residente nacida en España, de padre y madre nacidos en España según sexo y grupo de edad.
